Group.1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH6	CH7	CH8	CH9	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1
Basidiomycota;Amanitaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Auriculariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353107	0	0	0.001196498	0	0	0	0	0	0	0	0	0	0.004895416	0	0	0	0	0	0	0	0	0	0.007485964	0	0.004651163	0	0	0.019585175	0	0.00856814	0.001804553	0	0	0	0	0.000328904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Bolbitiaceae	0.001078223	0	0	0	0	0	0	0	0	0	0	0	0.001953943	0.001144096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453995	0	0	0	0.000702412	0.000963701	0	0	0	0	0	0	0	0	0	0.00381971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004077965	0	0	0	0.012608158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003630039	0	0	0	0	0	0	0	0	0	0	0	0	0.000157348	0	0	0	0	0	0	0	0	0.00384726	0.00394556	0.00141844	0	0.002640643	0.00845584	0	0	0	0	0	0.015587167	0	0.004932929	0	0
Basidiomycota;Boletaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004068317	0	0	0.000262247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Bondarzewiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001318205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004209972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Botryobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Brachybasidiaceae	0.013008243	0.014225245	0	0.006017126	0	0	0	0.004822399	0	0	0	0	0.007210979	0.005901126	0	0	0	0	0	0.001331381	0	0	0	0	0	0	0	0	0	0.00908031	0	0	0	0	0	0	0	0.000321234	0	0	0	0	0	0	0	0	0.001337173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003493976	0	0	0	0	0.006811476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168885	0	0.000208594	0	0	0	0	0.000719114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Buckleyzymaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000902966	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151332	0	0	0	0	0	0	0	0	0	0.003025303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Bulleraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006538582	0	0	0	0	0.002731255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Bulleribasidiaceae	0.023164412	0.015960031	0.012014636	0.016709095	0	0.032255142	0	0.011912045	0	0	0	0.009090909	0.004140498	0.020774372	0	0.003612114	0	0	0.002153226	0.000532552	0	0	0.025754775	0	0	0.001987623	0	0	0	0.044553581	0	0	0.001059322	0	0	0.010714091	0.000468274	0.000321234	0	0	0	0	0.005225523	0.001266495	0	0	0	0	0.002222046	0.000847418	0	0.002094336	0	0	0	0	0	0.004057397	0.002220084	0.000233932	0	0	0	0	0	0	0.004591773	0	0	0.007477458	0	0	0	0.004939759	0	0	0.000131955	0	0	0	0	0	0	0	0	0	0	0	0.00388259	0	0	0.001762666	0.002764722	0	0.00914129	0.005410977	0.004351051	0.003840782	0	0	0.014644657	0	0	0	0	0	0	0	0	0	0.015953481	0	0	0	0	0	0	0	0	0	0	0	0	0.000191902	0	0	0	0	0	0	0.000625782	0	0	0.019336334	0.012311461	0.030993816	0.008467438	0.041908446	0.021765116	0.019862227	0.003917614	0.027439351	0.019709898	0.016570791	0	0	0	0.00843578	0.007702293	0.004074187	0
Basidiomycota;Cantharellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cantharellales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Carcinomycetaceae	0	0	0	0	0	0	0	0	0.000142187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Ceratobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.000790882	0.007165653	0	0	0.007826333	0	0	0	0.003016352	0	0	0	0	0	0	0	0	0	0	0	0.001311542	0	0	0	0.000468274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005614473	0	0.000593765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070502	0	0	0	0	0	0.000730079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Chionosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001445174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209798	0	0	0	0.000208594	0	0	0	0	0	0	0	0.000448252	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Chrysozymaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025222	0	0	0	9.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Coniophoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000596577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005542169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Coriolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004675468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000989609	0	0	0.000680041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Corticiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208377	0.000576932	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121454	0	0	0	0	0	0	0	0	0	0	0	0.001483459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cortinariaceae	0	0	0	0	0	0	0	0	0	0	0	0.002543786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001219677	0	0	0	0	0	0	0.000151332	0	0	0	0.000280965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067712158	0	0	0	0	0	0	0	0	0	0	0.002836879	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Crepidotaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025944308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cryptobasidiaceae	0	0.015196725	0	0	0	0	0	0	0	0	0	0	0.000790882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cryptococcaceae	0.003652047	0	0	0	0	0	0	0	0	0	0	0.000959133	0.000325657	0	0	0.000611281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001866187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cuniculitremaceae	0	0	0	0	0.001761059	0	0	0	0	0	0	0	0	0	0	0.000444568	0	0	0	0.000399414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362746	0.001484414	0	0.000350898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001037231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Cystobasidiaceae	0	0.0024287	0	0	0.000422654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001483459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013301088	0	0	0	0.015997258	0.002576656	0.004894932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012883959	0	0	0	0	0	0	0	0
Basidiomycota;Cystofilobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031405538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008286773	0	0	0	0	0	0	0	0	0	0	0.011295469	0	0	0.008432403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004351536	0	0	0	0	0	0.009000433	0	0
Basidiomycota;Entolomataceae	0	0	0	0	0	0.001540274	0	0	0	0	0	0	0	0	0	0	0.005099511	0	0.002431062	0	0	0	0	0	0	0	0	0	0	0	0.002285868	0	0	0	0	0	0	0.000550686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000819523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002415589	0	0	0.000762002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000498945	0	0	0	0	0	0	0.000730079	0	0	0	0.004286451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Entylomataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Erythrobasidiaceae	0.004904177	0	0	0	0	0	0	0.003058984	0	0	0	0	0.001349151	0	0	0.000111142	0	0	0	0	0	0.041571754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003491786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004036145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199223	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Erythrobasidiales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002420026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001618007	0	0.001590372	0.000796892	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Exidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045529	0	0	0	0.001559576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Exobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017767998	0	0	0	0	0.000576932	0	0	0	0	0	0	0	0	0	0	0	0	0.000353107	0.001041034	0	0	0.000280965	0	0	0	0	0	0	0	0	0	0	0.005674997	0	0	0	0	0	0	0	0	0.00516913	0	0	0	0.00034002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006449012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734291	0	0	0	0.000312891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Filobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004555809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012376238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002302329	0	0	0	0.001566852	0	0	0	0	0	0.009165673	0	0	0	0	0	0	0	0	0	0.007454574	0.016209317	0.013928076	0.02206175	0.011335361	0	0.012055076	0	0.018590853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012327006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01064704	0.004266212	0	0	0.008732813	0	0.005915334	0.002336651	0.042201277	0.001532097
Basidiomycota;Fomitopsidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014056416	0	0	0	0	0	0	0	0	0	0	0	0.022152121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Ganodermataceae	0.00893882	0.003781833	0	0.006618838	0.001549732	0	0	0.003382877	0	0	0	0.004587156	0.017632007	0.005419401	0.000131372	0.00166713	0	0	0.000833507	0.001420139	0	0	0.006079277	0.019214961	0	0.00180693	0.012698413	0	0.00781759	0.012083525	0.02238806	0	0.002017756	0.001561551	0	0	0.001404823	0.002110963	0	0	0	0	0.007425743	0	0	0.002373535	0	0.002837499	0.006983573	0.001836072	0.000783875	0.000910581	0	0.001023351	0	0.004990643	0	0.001682335	0.002146082	0	0.00149609	0	0	0.002012771	0	0	0.006227198	0.006277279	0.006117616	0.002859028	0	0	0	0.006566265	0.000711201	0	0.000131955	0	0.009071505	0	0	0.377184647	0	0	0	0	0	0	0.003727287	0	0	0	0	0	0	0.002937387	0	0	0	0	0.018406252	0	0	0	0	0.000114587	0	0	0	0	0	0	0	0	0	0.017931657	0.577711517	0	0	0.000147053	7.35E-05	0	0	0	0.000916526	0	0	0	0	0	0.000625782	0	0	0.018545077	0.009829831	0.005321444	0.016580219	0.005630776	0.012052993	0.012016839	0.011015864	0.011218693	0.01168942	0	0	0	0	0	0	0	0
Basidiomycota;Geastraceae	0	0	0	0.004628558	0.000352212	0.008335598	0	0	0.000426561	0	0	0	0.003256571	0.006563497	0.008112191	0	0.009490757	0.001332445	0.000486212	0.028624684	0	0	0	0	0	0.010525365	0.01122449	0	0	0.009751616	0	0	0.000403551	0	0	0	0.001545306	0.004176036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001095665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015504728	0	0	0	0	0.001828804	0.034887737	0.001275566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005167598	0	0	0.003871156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000997889	0.003031585	0	0.000524494	0	0	0	0.011420526	0	0	0	0.004028619	0.016287933	0.003635235	0.03868472	0.002689511	0.006314581	0	0.034334917	0	0	0	0	0	0	0	0	0
Basidiomycota;Geminibasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
