ITS	Kingdom	Phylum	Class	Order	Family	Genus	Species
c3e9b7b976ca5a70e4dbafa2dea90119	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a114bdda1849fa8de26b2620b6c2b1d5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e25923d3b58605e8c5b0c7778992661d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
015116d1676c0c80db1bea57b2ded475	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
525fe72e1403fc27d1ef25ad618da4d8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
52d7690039a276598c2cf34f4b12a8c5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3a185a284aa12dd89be4673718add219	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7e2ef09de011bc203eac832654d19f5a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
eafc5b16ac9fed4337989c51d44be39a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
21056d0311ec51504a0d70424a32b5c9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
25fedba7611f292e7c1dc6191e1a870d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
571c17d2eaaf2a022b2f56c48dee338c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e8e90ea48eb5a2e28282b4aeb9423bb6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f0024ea43c926b2c7e41777d2aec69e3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9c00b5880ec90f76f4c4b02434de96b0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
83de966366842b85e3bd9488096a0e2e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b4d875d9cb936766cc2780a40147b554	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ab867291adae31c57677cb780c700934	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
866873aa3886d68d45015ad40bf0a2a4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3188752a68ad4bcf787da5c73966b1a8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ccdd6d154d29f9a54b02b697dbfaeaa9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b6cf1afafbd1b9a4e8bd153e56be41c7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7069ac17e8962991e3636cac900ba636	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2e3946323ef670ad8225b8f4a15dbb03	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c3727767a319b05833e5d43a957c2f66	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b058f1d91e08590ee25bf6c9b3f950b5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
86d1ba4678d846b44aa9d793b01f5782	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a3b4b2ca29ff83e41430e2bb35bfe085	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c4d6d665c9eeb9a6e1ef0b3d55bb568c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
af904127101b07c0c5de0ec9e68753c8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
002aff7d7148f5298dc8972d0464251c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0595be36e06f20dc8ef5667872f22891	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7961f8befdadea9c209fc0d913a6af74	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
993030cbfd93ce6387801d124f9ce0c6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9b2ca128822f9ec04f03acf20d53cb11	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
cd273e32e4e67f9e39dd306bfd21169f	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
4237ca4a096027c7b599d53184e9ce21	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
64f0f6da63740c5513ca9a261ecc7749	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
26092ff55fe5e561709278b316b3c0bf	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7408b9a43e55c37fe93c0429c359acf5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7bea260cafbd277820e5f6ccc64bc63e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
17095485c6582dedb6d34f083f952f08	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0e3f5e03dea2b1b4f63e9a7f06d0403b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6873a450a58cf2a32b55d812cca114b0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b83342a31e8327d40e1ace480b7066ec	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
78cb2cc3c5beec8ce7b499b4903d431b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
84ce03c4622937787ed902571d389f36	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
37cf41f94aac79043d55dc371ce6b58e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0cd30de93f788303801679031a9d2838	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3fbab428fd9b2660749cc5b8855c17f7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1b197a04973be1a0a96b57d1c18045b0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7128bfb47381daea46aae565306ce0fe	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
caf18754fe892195f5c9c025ea18ff75	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7e5ea3c64839335389ad147716856d4c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d65c1fbd088cde5b95395289ab48a74b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5ba54caa0380f09459b4c6c40fbb677b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6bff311ee41166a169f19b948a11eec9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
21e40e1acadbd81c4fd1191a45b95be6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6993b1a1b1133bf247c4ab8cede5f2ab	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f3d927e0e57f72fc56f3aa9672a24bc5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5a910cd9eb78faa6a44b2d2c5d57326c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
630d3fc17bb20f7ba2df523d3015e784	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
34561aead55cc6e04d2da9ed87a6ed40	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e010f7653362d60cf77116361b41ebd9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a225226c4613673f008caaf0e0ae6f95	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2a599a27ba5e3b2f51b0e0eeaf470fcf	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
741893290c3e72d10832f877518124fc	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b9995bf302eff34ee7b69c9b67fb892e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
886bdd8116fbee112148dd5a58f91c2a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
15d73576d2143044634e9eacd63552cf	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a9313f6a21a3fb4e360fb784814775f6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1cf4637ff4ebaa6e446d47cd9e6934c7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3a466f594a0fe1a96075b6c5b03f8dcb	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
be00a678c27d09da07bb82c57fe7f813	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fdde50a7f9e458cb129b87a7a483a76c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
913edd0001e259e76596b06b653055f5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
18c3c5a7d382728c17281a4ce0e1b047	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
443f4cf2a3773f6bc187b2564d80a769	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
408753e34c627bff6bf6730a7060c7f7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ff0b573493170dacf118ca25c2dc3203	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3c16cddef479b4a394a66307f4746447	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
968298c2c94f45c7f5feecd053d79dae	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
8cded0d2d0efe2e9f94c2107166667dd	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
634fc27e806ff829e6f3ef1a54ee39cd	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
568a25f498e580344a38107938d7fdce	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9aeb03618fa66e173ca7128fbb340770	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
364a7226f8e1a201a44afdf4b6c17e9e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a86201b98077fb2a7e4fdde680c10031	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d2bfce202ff47764266fc536e93bf693	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0300ee3a9f97db1894a6d09dc158f692	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
dea154789ff2623d4b2a9bad7d59e73b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
734e710196d4fecff41fa368ee7cef63	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
657b138fad27f65188a13af1de174fdd	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c502debb22a7959dc7301d2b519b7607	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1394b4f6f5901a6faca0d23f297e4336	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
784b6816f42fe5b8cd0ce684956220b3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e3f73707407694d94768a7ced4066f0d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
164b2f5997fa94b9b4791a394fd3a275	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
01d65bb7d58db7ef301cde7387571a78	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e579906aa2c5a51f5720e0e6b16ab49b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2bdf6e7b6b86962119aee07bcb3486f1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
39ad65bf02e4a7f6064c3a5589d52154	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
da0005d8f6eecf19361582b9787fdb6d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6aa0eb332a450a86c194f6ea4b43a519	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
64d695baea0539a3ca2b774a96e13784	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5772e43ca7382ba6d255422dac45d610	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6d522af0378f5c29fb7517dcfcdde0ca	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1f9195de8677b1d872d5686d8eeccff9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ce1e4358bde9ed89dd2a1da45e14111c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
45897593f306be50b8546168ed2256f9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
4dee3cb425124801c5a9f8283b634255	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e8130cc95d963170b4387be48137d436	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
da447b125e6eb700b72c1d869fabde9c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
be9d69f9fde28edf5352555afa34af58	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6f9f7a94dcc368005e06b52981160396	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f9818f6e30234c541927d9198bf4383a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c713dc24fae03832703ae715d9ecf58d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9911a00c45f083c2570127499bfafac6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e09c389736a0457479fd598867cb68df	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
89b27f08f636c22a1f232f23bf4a7ed9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
82919cbb32d06ebb3a8ffea6f9e3002c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
382b8efa3e3d86c7f86623771a4efaab	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
207ed5dded838967c947ed62524b35ea	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b6452ab907ba51cbef10c47132562e2a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
bcf65f990c515e75405daefb7f24b92d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
18e4ca1c5abc3540254ae51ef82e1ac5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f6e4e559f868aa7a32a0873d7d01bd94	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fd904a15c15036ab73064664249503ab	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d579c3e0fdc7d3526eb39c043e53cab1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
df3a1c680f9eb7daea4c45a4f27276b1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
35ef422b1e38310b1527b5bf480793b7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7b8b63814c6d4b4c7b7b881524219e51	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
32ad9752995fd5e68add197ca75a0b06	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
bb2decbb259de4589fb17ded412d8d15	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
55b305fccbcd40ba35c7758de4d01a23	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
371e2ffb9c9d33f7baf1bd6829dcca41	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fb7091f4225393c0af18e359182b55a6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
